"recording_id","label","sound_category","sound_type","initial_time","final_time","min_frequency","max_frequency","confidence_level","code_n_ind","species"
196,"Vent","Noise","Unknown",39.54672,42.32577,59.498192,631.029236,1,0,"-"
196,"Vent","Noise","Unknown",42.258399,44.010043,42.303288,11293.34375,1,0,"-"
196,"Vent","Noise","Unknown",44.010043,47.344902,46.565151,661.86145,1,0,"-"
196,"Vent","Noise","Unknown",47.344902,54.031464,46.565151,11431.458008,1,0,"-"
196,"Vent","Noise","Unknown",54.031464,58.747428,50.851463,528.510498,1,0,"-"
196,"Vent","Noise","Unknown",58.747428,59.892733,42.303288,1646.036377,1,0,"-"
197,"Vent","Noise","Unknown",0,60,50.346947,262.920502,1,0,"-"
197,"Mon sax","Bird","Song",1.271626,17.971188,1867.542236,3749.716309,1,4,"Monticola saxatilis"
197,"Tro tro","Bird","Song",1.920071,6.703405,3956.165283,7099.577148,1,4,"Troglodytes troglodytes"
197,"Syl atr","Bird","Song",5.414936,7.393957,1853.028442,4726.28418,1,4,"Sylvia atricapilla"
197,"Ant spi","Bird","Song",5.482307,7.116052,4009.257324,6382.993652,1,4,"Anthus spinoletta"
197,"Pru mod","Bird","Song",5.482307,8.000295,2159.537354,5768.816406,1,4,"Prunella modularis"
197,"Oiseau sp.","Bird","Unknown",11.890964,12.177291,3075.14917,5588.033203,1,1,"Unidentified bird"
197,"Ant spi","Bird","Song",12.573095,21.44079,2867.090088,7188.511719,1,4,"Anthus spinoletta"
197,"Oiseau sp.","Bird","Unknown",13.709979,13.895249,2826.875488,3649.949951,1,1,"Unidentified bird"
197,"Oiseau sp.","Bird","Unknown",15.32688,16.152174,3699.551025,4914.02832,1,4,"Unidentified bird"
197,"Mon sax","Bird","Song",21.828173,22.165027,2343.531494,2867.090088,1,1,"Monticola saxatilis"
197,"Ant spi","Bird","Flight call",22.165027,22.358719,5207.894043,7233.359863,1,1,"Anthus spinoletta"
197,"Oiseau sp.","Bird","Unknown",22.223977,23.504024,2095.424561,4485.689941,1,1,"Unidentified bird"
197,"Syl atr","Bird","Song",23.579816,27.377851,1896.819092,4340.765625,1,4,"Sylvia atricapilla"
197,"Oiseau sp.","Bird","Unknown",23.866142,24.03457,4544.818359,6146.124023,1,1,"Unidentified bird"
197,"Pru mod","Bird","Song",25.95464,28.270515,3552.421143,7461.445312,1,4,"Prunella modularis"
197,"Tro tro","Bird","Song",27.268373,30.847452,3504.47998,7840.104004,1,4,"Troglodytes troglodytes"
197,"Mon sax","Bird","Song",28.219987,28.91896,2208.585205,3903.672363,1,4,"Monticola saxatilis"
197,"Syl atr","Bird","Song",28.36315,30.182165,2539.365479,3929.844971,1,4,"Sylvia atricapilla"
197,"Mon sax","Bird","Song",31.94223,33.525446,2032.748779,4634.780273,1,1,"Monticola saxatilis"
197,"Syl atr","Bird","Song",33.567553,38.12351,1926.428955,4283.936035,1,4,"Sylvia atricapilla"
197,"Pru mod","Bird","Song",34.350739,36.691878,3552.421143,7188.511719,1,4,"Prunella modularis"
197,"Mon sax","Bird","Song",36.868727,37.69402,2241.750244,3250.301025,1,4,"Monticola saxatilis"
197,"Non identifie","Noise","Unknown",38.207724,38.637213,740.100891,3699.551025,1,0,"-"
197,"Oiseau sp.","Bird","Unknown",38.906697,39.411978,3649.949951,5954.797852,1,1,"Unidentified bird"
197,"Ant spi","Bird","Flight call",39.36145,39.656198,5447.049805,7937.48291,1,1,"Anthus spinoletta"
197,"Oiseau sp.","Bird","Unknown",40.355171,40.599391,4255.762695,6545.444336,1,1,"Unidentified bird"
197,"Non identifie","Noise","Unknown",40.565705,41.012037,912.995178,3674.679932,1,0,"-"
197,"Ant spi","Bird","Flight call",40.936245,41.702589,5010.322266,7233.359863,1,4,"Anthus spinoletta"
197,"Mon sax","Bird","Song",41.138358,43.504761,1986.66626,4036.030029,1,1,"Monticola saxatilis"
197,"Ant spi","Bird","Song",43.268963,57.888449,3032.588379,7791.828613,1,4,"Anthus spinoletta"
197,"Syl atr","Bird","Song",43.698452,45.500624,1896.819092,4369.421875,1,4,"Sylvia atricapilla"
197,"Mouche","Noise","Unknown",45.744843,46.620665,94.112801,2557.781494,1,0,"-"
197,"Mon sax","Bird","Song",45.78695,48.001769,2143.372559,3674.679932,1,1,"Monticola saxatilis"
197,"Emb cia","Bird","Song",48.271252,49.812362,3227.969971,7278.460449,1,4,"Emberiza cia"
197,"Oiseau sp.","Bird","Unknown",50.039738,53.745138,850.240234,2241.750244,1,4,"Unidentified bird"
197,"Syl atr","Bird","Song",51.294521,54.595696,1941.36084,4117.264648,1,4,"Sylvia atricapilla"
197,"Mon sax","Bird","Song",55.54731,56.936835,2343.531494,3826.039551,1,1,"Monticola saxatilis"
197,"Emb cia","Bird","Song",57.197897,57.77055,3528.382568,5954.797852,1,1,"Emberiza cia"
197,"Emb cia","Bird","Song",58.014769,59.286395,2787.112549,6586.634277,0,1,"Emberiza cia"
197,"Mouche","Noise","Unknown",59.016911,59.850626,112.325752,1605.364136,1,0,"-"
198,"Non identifie","Noise","Unknown",0,60,-1,11534.050781,1,0,"-"
198,"Oiseau sp.","Bird","Unknown",12.926792,14.164732,3489.999023,5165.623047,1,1,"Unidentified bird"
199,"Vent","Noise","Unknown",0,60,-1,1315.686646,1,0,"-"
200,"Vent","Noise","Unknown",0,60,-1,1291.654541,1,0,"-"
200,"Ant spi","Bird","Song",2.012706,21.903965,3141.294434,7450.602539,1,4,"Anthus spinoletta"
200,"Mouche","Noise","Unknown",2.677993,5.238088,148.428299,2952.029297,1,0,"-"
200,"Oen oen","Bird","Song",2.677993,3.7054,2638.28833,6265.007324,1,4,"Oenanthe oenanthe"
200,"Oen oen","Bird","Song",6.408657,7.10763,2601.015381,5631.010742,1,4,"Oenanthe oenanthe"
200,"Oen oen","Bird","Call",15.840584,16.329023,2582.5354,5387.036621,1,4,"Oenanthe oenanthe"
200,"Mouche","Noise","Unknown",22.232398,22.55241,1247.427856,10715.074219,1,0,"-"
200,"Ant spi","Bird","Flight call",23.461917,23.950356,2438.370117,10651.168945,1,1,"Anthus spinoletta"
200,"Oen oen","Bird","Song",24.304053,28.565263,2473.807373,7136.509277,1,1,"Oenanthe oenanthe"
200,"Ant spi","Bird","Flight call",27.756812,43.218434,2217.482666,9793.166016,1,4,"Anthus spinoletta"
200,"Oiseau sp.","Bird","Unknown",30.855874,31.765381,2317.429443,3845.923828,1,1,"Unidentified bird"
200,"Oen oen","Bird","Song",38.384572,39.016174,2638.28833,6072.216309,1,1,"Oenanthe oenanthe"
200,"Oen oen","Bird","Song",41.483634,42.671046,2368.679932,5847.898438,1,4,"Oenanthe oenanthe"
200,"Ant spi","Bird","Flight call",45.525888,47.572279,2334.417236,10779.339844,1,4,"Anthus spinoletta"
200,"Oen oen","Bird","Song",45.862742,46.494345,2456.038818,5996.602539,1,1,"Oenanthe oenanthe"
200,"Ant spi","Bird","Song",48.13651,59.985368,2233.907715,-1,1,4,"Anthus spinoletta"
200,"Oen oen","Bird","Song",51.395578,52.254557,2250.425049,6708.686035,1,1,"Oenanthe oenanthe"
200,"Oen oen","Bird","Song",54.646224,55.564152,2152.696777,5455.767578,1,4,"Oenanthe oenanthe"
200,"Oen oen","Bird","Song",58.14109,59.303238,2250.425049,5185.414551,1,4,"Oenanthe oenanthe"
201,"Vent","Noise","Unknown",0,60,-1,467.869843,1,0,"-"
201,"Ant spi","Bird","Song",0,7.057102,2880.395264,7664.347656,1,1,"Anthus spinoletta"
201,"Oiseau sp.","Bird","Unknown",8.943487,11.133042,2273.865723,3906.061768,1,1,"Unidentified bird"
201,"Mouche","Noise","Unknown",9.558247,10.122478,201.813614,11106.889648,1,0,"-"
201,"Cloche_v","Noise","Unknown",20.767081,22.720837,802.426392,1169.809448,1,0,"-"
201,"Mouche","Noise","Unknown",22.762944,24.944077,350.344635,1870.308472,1,0,"-"
201,"Mouche","Noise","Unknown",31.622218,32.279084,350.344635,5425.240234,1,0,"-"
201,"Ant spi","Bird","Flight call",33.828615,35.521309,4772.446777,8538.804688,1,1,"Anthus spinoletta"
201,"Cor one","Bird","Flight call",37.685599,39.993052,429.795563,2498.817139,1,1,"Corvus corone"
201,"Cor one","Bird","Flight call",48.355466,49.719727,515.25647,2273.865723,1,1,"Corvus corone"
202,"Vent","Noise","Unknown",0,10.779345,-1,4197.333496,1,0,"-"
202,"Non identifie","Noise","Unknown",7.66344,8.000295,2034.787842,2485.214355,1,0,"-"
202,"Vent","Noise","Unknown",10.779345,17.785918,-1,9132.339844,1,0,"-"
202,"Vent","Noise","Unknown",17.785918,31.529583,-1,11999.998047,1,0,"-"
202,"Vent","Noise","Unknown",31.529583,59.943261,-1,3550.835938,1,0,"-"
202,"Non identifie","Noise","Unknown",43.412126,45.037449,2049.720215,2645.199951,1,0,"-"
202,"Non identifie","Noise","Unknown",52.844052,54.385162,1622.624634,2019.937134,1,0,"-"
203,"Vent","Noise","Unknown",0,60,-1,1682.776855,1,0,"-"
203,"Ant tri","Bird","Song",0,1.869543,2714.815918,6927.836914,1,4,"Anthus trivialis"
203,"Fri coe","Bird","Call",0.673709,59.985368,3081.357666,4164.592285,1,4,"Fringilla coelebs"
203,"Eri rub","Bird","Song",3.191697,5.423358,2861.233154,8937.979492,1,4,"Erithacus rubecula"
203,"Tur mer","Bird","Song",4.715963,6.476028,1740.63208,2861.233154,1,1,"Turdus merula"
203,"Ant tri","Bird","Song",6.956046,8.83401,2310.703125,6927.836914,1,4,"Anthus trivialis"
203,"Tur mer","Bird","Song",9.566668,11.427789,1784.943237,2991.720947,1,4,"Turdus merula"
203,"Eri rub","Bird","Song",10.055107,13.709979,2204.287109,9472.519531,1,4,"Erithacus rubecula"
203,"Ant tri","Bird","Song",14.577379,17.05326,2714.815918,6791.818359,1,4,"Anthus trivialis"
203,"Tur mer","Bird","Song",15.07424,17.145895,1338.73291,2839.938477,1,1,"Turdus merula"
203,"Non identifie","Noise","Unknown",15.141611,16.337444,341.430634,554.229553,1,0,"-"
203,"Oiseau sp.","Bird","Unknown",16.06796,16.800619,2477.682617,3196.470947,1,4,"Unidentified bird"
203,"Eri rub","Bird","Song",18.333307,21.280784,2402.355469,8823.05957,1,1,"Erithacus rubecula"
203,"Oiseau sp.","Bird","Unknown",21.786066,22.12292,4164.592285,5558.140137,1,1,"Unidentified bird"
203,"Tur mer","Bird","Song",22.072392,24.624065,1640.287598,2925.890381,1,1,"Turdus merula"
203,"Ant tri","Bird","Song",23.125063,25.558836,2310.703125,6791.818359,1,4,"Anthus trivialis"
203,"Syl atr","Bird","Song",24.758807,25.752528,2694.396729,3854.015137,0,4,"Sylvia atricapilla"
203,"Eri rub","Bird","Song",25.988326,28.582106,2135.441162,9657.209961,1,1,"Erithacus rubecula"
203,"Syl atr","Bird","Song",27.167317,29.398978,2135.441162,3387.984375,1,4,"Sylvia atricapilla"
203,"Tur mer","Bird","Song",29.10423,30.476912,1726.038208,2925.890381,1,1,"Turdus merula"
203,"Ant tri","Bird","Song",30.805346,34.712858,2402.355469,7399.322266,1,4,"Anthus trivialis"
203,"Tur mer","Bird","Song",34.519167,37.5677,1477.771851,2839.938477,1,4,"Turdus merula"
203,"Eri rub","Bird","Song",34.830757,37.946661,2328.814697,9972.503906,1,4,"Erithacus rubecula"
203,"Ant tri","Bird","Song",36.127647,36.95294,3291.079102,6271.565918,1,4,"Anthus trivialis"
203,"Syl atr","Bird","Song",37.534014,40.776239,2239.334229,3614.712158,1,4,"Sylvia atricapilla"
203,"Ant tri","Bird","Song",40.203587,44.869022,2239.334229,7113.045898,1,4,"Anthus trivialis"
203,"Tur mer","Bird","Song",42.064708,43.487918,1711.530884,2861.233154,1,1,"Turdus merula"
203,"Oiseau sp.","Bird","Unknown",42.32577,42.671046,2674.098877,3563.265137,1,1,"Unidentified bird"
203,"Eri rub","Bird","Song",43.033164,45.812214,2969.645508,8431.52832,1,4,"Erithacus rubecula"
203,"Oiseau sp.","Bird","Unknown",45.736422,45.97222,2839.938477,3219.909912,1,1,"Unidentified bird"
203,"Tur mer","Bird","Song",47.605965,49.054439,1584.810669,2613.932373,1,1,"Turdus merula"
203,"Syl atr","Bird","Song",49.24813,51.361892,2613.932373,4223.296387,1,4,"Sylvia atricapilla"
203,"Eri rub","Bird","Song",51.227151,53.307227,2496.798584,9054.28418,1,4,"Erithacus rubecula"
203,"Ant tri","Bird","Song",51.673483,54.637803,2421.018799,6973.723633,1,4,"Anthus trivialis"
203,"Tur mer","Bird","Song",53.955672,54.856758,1799.892212,2613.932373,1,4,"Turdus merula"
203,"Syl atr","Bird","Song",55.656787,58.562158,2310.703125,3936.697021,0,4,"Sylvia atricapilla"
203,"Tur mer","Bird","Song",58.45268,60,1584.810669,2991.720947,1,1,"Turdus merula"
203,"Eri rub","Bird","Song",58.899012,59.993789,2947.701904,8937.979492,1,1,"Erithacus rubecula"
204,"Vent","Noise","Unknown",0,60,80.944778,1584.991333,1,0,"-"
204,"Syl atr","Bird","Song",0,7.099209,2153.961426,4721.29541,1,4,"Sylvia atricapilla"
204,"Ant tri","Bird","Call",0,22.190291,6245.483887,8085.853516,1,4,"Anthus trivialis"
204,"Eri rub","Bird","Song",0.909507,2.795892,3074.351318,7287.291504,1,4,"Erithacus rubecula"
204,"Oiseau sp.","Bird","Unknown",1.541109,1.920071,5817.977539,7650.497559,1,1,"Unidentified bird"
204,"Ort sp.","Orthoptera","Song",1.869543,2.273768,7650.497559,11760.25,1,1,"Orthoptera sp."
204,"Mouche","Noise","Unknown",2.029548,2.383246,-1,339.378021,1,0,"-"
204,"Fri coe","Bird","Call",3.33486,41.904702,3425.41626,4323.375488,1,4,"Fringilla coelebs"
204,"Ort sp.","Orthoptera","Song",3.503287,4.379109,5263.310059,11142.818359,1,1,"Orthoptera sp."
204,"Cya cae","Bird","Call",4.564379,5.280195,5574.210449,6843.430176,1,1,"Cyanistes caeruleus"
204,"Ort sp.","Orthoptera","Song",4.665435,5.027554,8085.853516,-1,1,1,"Orthoptera sp."
204,"Ant tri","Bird","Song",5.701263,8.168722,2624.016357,7545.070312,1,4,"Anthus trivialis"
204,"Cloche_v","Noise","Unknown",6.400236,59.993789,346.001923,623.164978,1,0,"-"
204,"Cya cae","Bird","Call",6.711826,7.360271,5817.977539,7136.509277,0,4,"Cyanistes caeruleus"
204,"Ort sp.","Orthoptera","Song",6.863411,7.2929,8141.844727,-1,1,1,"Orthoptera sp."
204,"Eri rub","Bird","Song",7.764497,9.962472,3098.405273,8254.902344,1,4,"Erithacus rubecula"
204,"Ort sp.","Orthoptera","Song",9.196128,9.57509,7974.930176,-1,1,1,"Orthoptera sp."
204,"Syl atr","Bird","Song",11.225677,15.006869,2208.874756,3954.660889,1,4,"Sylvia atricapilla"
204,"Ort sp.","Orthoptera","Song",11.427789,11.907807,7545.070312,-1,1,1,"Orthoptera sp."
204,"Ant tri","Bird","Song",11.672009,16.674299,2459.304199,7389.422363,1,4,"Anthus trivialis"
204,"Ort sp.","Orthoptera","Song",13.482602,14.350002,6748.195312,10273.55957,1,4,"Orthoptera sp."
204,"Ort sp.","Orthoptera","Song",13.752086,14.105783,6561.314453,11760.25,1,4,"Orthoptera sp."
204,"Ort sp.","Orthoptera","Song",15.849005,16.25323,7186.452148,-1,1,1,"Orthoptera sp."
204,"Eri rub","Bird","Song",16.724827,18.619633,2459.304199,9468.106445,1,4,"Erithacus rubecula"
204,"Cya cae","Bird","Call",16.800619,17.600648,5188.023438,6988.57373,1,1,"Cyanistes caeruleus"
204,"Ort sp.","Orthoptera","Song",18.114352,18.569105,8085.853516,-1,1,1,"Orthoptera sp."
204,"Ort sp.","Orthoptera","Song",19.352292,20.051265,5534.479004,-1,1,1,"Orthoptera sp."
204,"Per ate","Bird","Call",20.051265,20.438648,4420.029297,5901.320801,1,1,"Periparus ater"
204,"Syl atr","Bird","Song",20.337591,24.472481,2190.454102,3866.790771,1,4,"Sylvia atricapilla"
204,"Cya cae","Bird","Call",21.221835,22.148184,5694.932617,7338.195801,0,1,"Cyanistes caeruleus"
204,"Ant tri","Bird","Song",21.9966,23.739822,2775.168701,7136.509277,1,4,"Anthus trivialis"
204,"Cya cae","Bird","Call",23.327175,24.076677,5776.702148,8543.90918,1,4,"Cyanistes caeruleus"
204,"Lop cri","Bird","Call",24.320896,24.514587,4518.543457,6424.237305,0,1,"Lophophanes cristatus"
204,"Eri rub","Bird","Song",25.163032,27.184159,2819.604248,7919.996582,1,4,"Erithacus rubecula"
204,"Fri coe","Bird","Song",27.015732,28.118931,2399.664062,4452.65918,1,4,"Fringilla coelebs"
204,"Cya cae","Bird","Call",27.916818,28.893696,5378.050781,7086.884277,1,1,"Cyanistes caeruleus"
204,"Syl atr","Bird","Song",28.54842,30.940087,2227.412354,4074.455078,1,4,"Sylvia atricapilla"
204,"Ant tri","Bird","Song",29.508456,31.596954,3171.490723,7650.497559,1,4,"Anthus trivialis"
204,"Cya cae","Bird","Call",32.135921,32.548568,5817.977539,7703.714355,0,1,"Cyanistes caeruleus"
204,"Per ate","Bird","Call",32.590674,32.877001,5985.728027,8311.972656,1,1,"Periparus ater"
204,"Eri rub","Bird","Song",33.247541,35.521309,2864.607178,10135.016602,1,4,"Erithacus rubecula"
204,"Syl atr","Bird","Song",33.559131,36.035012,2153.961426,3558.558105,1,4,"Sylvia atricapilla"
204,"Ant tri","Bird","Song",35.184454,39.555142,2321.890625,6843.430176,1,4,"Anthus trivialis"
204,"Ant tri","Bird","Call",36.077119,59.985368,5574.210449,8085.853516,1,4,"Anthus trivialis"
204,"Cya cae","Bird","Call",36.557136,37.121368,6201.501953,8543.90918,1,4,"Cyanistes caeruleus"
204,"Syl atr","Bird","Song",38.182459,42.283663,2208.874756,4135.504883,1,4,"Sylvia atricapilla"
204,"Cya cae","Bird","Call",40.456227,41.003616,5901.320801,8485.370117,1,1,"Cyanistes caeruleus"
204,"Eri rub","Bird","Song",41.988915,44.30479,2842.034424,9339.732422,1,4,"Erithacus rubecula"
204,"Fri coe","Bird","Song",43.530025,45.652208,2709.564941,4044.220703,1,4,"Fringilla coelebs"
204,"Per ate","Bird","Call",45.180612,45.736422,5614.197266,8311.972656,0,4,"Periparus ater"
204,"Syl atr","Bird","Song",45.214297,48.363887,2439.297363,3984.324463,1,4,"Sylvia atricapilla"
204,"Ant tri","Bird","Song",45.8459,49.702884,2731.293701,7545.070312,1,4,"Anthus trivialis"
204,"Cya cae","Bird","Call",47.159632,47.917555,6028.336426,8781.81543,1,4,"Cyanistes caeruleus"
204,"Eri rub","Bird","Song",49.913418,51.791382,2645.199951,7703.714355,1,4,"Erithacus rubecula"
204,"Fri coe","Bird","Call",50.115531,59.985368,3373.33252,4420.029297,1,4,"Fringilla coelebs"
204,"Oiseau sp.","Bird","Unknown",51.690326,52.018759,3780.580566,4967.815918,1,1,"Unidentified bird"
204,"Syl atr","Bird","Song",53.256699,56.364182,2135.888672,4228.544922,1,4,"Sylvia atricapilla"
204,"Cya cae","Bird","Call",53.340913,53.745138,5694.932617,7136.509277,1,1,"Cyanistes caeruleus"
204,"Ant tri","Bird","Song",55.143084,56.515766,3668.158691,6988.57373,1,4,"Anthus trivialis"
204,"Ant tri","Bird","Song",56.515766,58.486365,5901.320801,8721.771484,0,4,"Anthus trivialis"
204,"Ant tri","Bird","Song",57.40001,59.143232,3271.128906,8721.771484,0,4,"Anthus trivialis"
204,"Cya cae","Bird","Call",58.562158,59.101125,7136.509277,8543.90918,1,1,"Cyanistes caeruleus"
204,"Eri rub","Bird","Song",58.831641,59.985368,2687.974121,8543.90918,1,4,"Erithacus rubecula"
205,"Vent","Noise","Unknown",0,59.421137,35.150505,345.314728,1,0,"-"
205,"Non identifie","Noise","Unknown",0,59.421137,1185.423828,11410.035156,1,0,"-"
206,"Vent","Noise","Unknown",0,60,-1,311.508118,1,0,"-"
206,"Phy col","Bird","Song",3.191697,9.255078,3612.081787,5822.490234,1,4,"Phylloscopus collybita"
206,"Oiseau sp.","Bird","Unknown",7.756075,9.718253,2357.89502,3957.955322,1,4,"Unidentified bird"
206,"Syl atr","Bird","Song",9.970894,12.008864,1957.653442,4547.844238,1,4,"Sylvia atricapilla"
206,"Per ate","Bird","Call",13.389967,14.611065,3405.475586,5048.859375,0,1,"Periparus ater"
206,"Oiseau sp.","Bird","Unknown",19.065966,19.284921,2906.124268,3821.116455,1,1,"Unidentified bird"
206,"Phy col","Bird","Song",19.369135,23.925092,3110.029785,6150.630859,1,4,"Phylloscopus collybita"
206,"Syl atr","Bird","Song",20.110215,21.541846,2124.054932,3579.154785,1,4,"Sylvia atricapilla"
206,"Per ate","Bird","Call",28.329465,29.617933,3961.402344,4831.38623,0,1,"Periparus ater"
206,"Oiseau sp.","Bird","Unknown",29.862153,30.156901,3086.816406,3738.979736,1,1,"Unidentified bird"
206,"Syl atr","Bird","Song",30.788503,32.725416,2283.739258,4471.753418,1,4,"Sylvia atricapilla"
206,"Phy col","Bird","Song",32.203292,39.479349,3475.814453,5666.199707,1,4,"Phylloscopus collybita"
206,"Per ate","Bird","Call",32.767523,40.127794,4018.728516,4831.38623,1,4,"Periparus ater"
206,"Fri coe","Bird","Call",33.129642,35.630786,2414.154297,3228.252197,0,1,"Fringilla coelebs"
206,"Oiseau sp.","Bird","Unknown",39.740412,39.967788,2928.230957,3579.154785,1,1,"Unidentified bird"
206,"Syl atr","Bird","Song",41.146779,43.285805,2283.739258,3793.56958,1,1,"Sylvia atricapilla"
206,"Oiseau sp.","Bird","Unknown",41.89628,42.258399,3631.779785,5744.492676,1,1,"Unidentified bird"
206,"Per ate","Bird","Call",45.04587,52.658782,3904.773682,4865.294434,1,4,"Periparus ater"
206,"Phy col","Bird","Song",51.311364,54.856758,3180.529785,7088.763672,1,4,"Phylloscopus collybita"
206,"Syl atr","Bird","Song",54.334633,56.162069,2039.064331,3848.832031,1,1,"Sylvia atricapilla"
206,"Per ate","Bird","Call",57.02947,57.332639,3933.002197,4535.355957,1,1,"Periparus ater"
207,"Vent","Noise","Unknown",0,40.439385,-1,259.703217,1,0,"-"
207,"Mouche","Noise","Unknown",0.488439,2.139026,154.302017,5958.661621,1,0,"-"
207,"Phy col","Bird","Song",4.75807,7.16658,3267.786621,6398.655273,1,1,"Phylloscopus collybita"
207,"Mouche","Noise","Unknown",6.400236,7.360271,243.100861,2462.449463,1,0,"-"
207,"Non identifie","Noise","Unknown",12.210976,15.023711,801.966309,1206.503296,1,0,"-"
207,"Phy col","Bird","Song",12.269926,16.505871,3629.548096,6155.170898,1,1,"Phylloscopus collybita"
207,"Non identifie","Noise","Unknown",18.560684,19.09123,660.546997,2283.739258,1,0,"-"
207,"Mouche","Noise","Unknown",19.150179,25.904112,106.025291,11282.321289,1,0,"-"
207,"Phy col","Bird","Song",20.034422,23.175591,3809.479492,5402.290039,1,1,"Phylloscopus collybita"
207,"Fri coe","Bird","Call",25.238825,27.942082,3783.323975,4925.032715,1,1,"Fringilla coelebs"
207,"Phy col","Bird","Song",28.379993,31.184307,3267.786621,5545.942871,1,1,"Phylloscopus collybita"
207,"Mouche","Noise","Unknown",31.748538,39.075124,210.752731,7951.0625,1,0,"-"
207,"Phy col","Bird","Song",36.944519,40.439385,3154.046875,4957.848633,1,1,"Phylloscopus collybita"
207,"Vent","Noise","Unknown",40.439385,60,-1,422.913788,1,0,"-"
207,"Mouche","Noise","Unknown",40.860453,42.780524,237.630768,6693.667969,1,0,"-"
207,"Non identifie","Noise","Unknown",45.365882,45.610102,3654.805664,5296.723145,1,0,"-"
207,"Phy col","Bird","Song",46.452238,51.496634,3505.437012,5473.697266,1,1,"Phylloscopus collybita"
207,"Mouche","Noise","Unknown",48.069139,52.21245,416.400787,5296.723145,1,0,"-"
207,"Mouche","Noise","Unknown",56.338918,57.063155,384.398163,2318.653809,1,0,"-"
208,"Ort sp.","Orthoptera","Song",0,60,3981.075195,5381.29541,1,4,"Orthoptera sp."
208,"Vent","Noise","Unknown",0,60,68.004227,2124.70752,1,0,"-"
208,"Ort sp.","Orthoptera","Song",0.471596,60,4038.398926,-1,1,4,"Orthoptera sp."
209,"Oiseau sp.","Bird","Unknown",0,1.212676,2889.492676,4460.106934,1,1,"Unidentified bird"
209,"Vent","Noise","Unknown",0,60,-1,1970.530029,1,0,"-"
209,"Ort sp.","Orthoptera","Song",0,60,3780.844238,4818.849609,1,4,"Orthoptera sp."
209,"Cor one","Bird","Call",0.724237,2.686415,968.276489,3378.439209,1,1,"Corvus corone"
209,"Oiseau sp.","Bird","Unknown",3.343281,3.545394,3811.063232,4672.453125,1,1,"Unidentified bird"
209,"Poe pal","Bird","Call",4.38753,4.825441,3811.063232,7785.240723,1,1,"Poecile palustris"
209,"Fri coe","Bird","Call",5.238088,5.457043,2633.682129,3574.909912,0,1,"Fringilla coelebs"
209,"Fri coe","Bird","Song",6.358129,8.951909,2313.9729,7023.218262,1,4,"Fringilla coelebs"
209,"Cor one","Bird","Call",8.446627,11.587795,1002.256409,3574.909912,1,4,"Corvus corone"
209,"Oiseau sp.","Bird","Unknown",10.19827,11.234098,2024.924316,2611.351074,1,4,"Unidentified bird"
209,"Oiseau sp.","Bird","Unknown",12.539409,13.339439,3217.238525,5872.678711,1,1,"Unidentified bird"
209,"Lul arb","Bird","Call",16.792198,18.013295,2545.250488,4157.220215,1,4,"Lullula arborea"
209,"Cor one","Bird","Call",16.792198,18.880696,700.793762,4028.373291,1,1,"Corvus corone"
209,"Fri coe","Bird","Song",19.739675,22.417668,2194.845703,6668.265625,1,1,"Fringilla coelebs"
209,"Oiseau sp.","Bird","Unknown",25.339881,25.845163,3037.206787,4157.220215,1,4,"Unidentified bird"
209,"Cor one","Bird","Call",25.390409,29.811625,902.337769,4060.260742,1,1,"Corvus corone"
209,"Oiseau sp.","Bird","Unknown",26.872569,27.243109,5761.45752,7499.128906,1,1,"Unidentified bird"
209,"Oiseau sp.","Bird","Unknown",27.664177,27.916818,5690.274902,7100.420898,1,1,"Unidentified bird"
209,"Oiseau sp.","Bird","Unknown",28.455785,29.070545,2633.682129,3517.828613,1,4,"Unidentified bird"
209,"Fri coe","Bird","Song",29.811625,30.64534,2438.001953,6051.782227,1,1,"Fringilla coelebs"
209,"Cor one","Bird","Call",34.8476,38.106667,828.695862,3661.982422,1,4,"Corvus corone"
209,"Lul arb","Bird","Call",35.268668,37.155053,2501.918701,4092.364014,1,1,"Lullula arborea"
209,"Syl atr","Bird","Song",39.891996,41.525741,2459.164551,3546.273193,0,1,"Sylvia atricapilla"
209,"Tur tor","Bird","Song",41.972073,42.82263,1882.275024,3297.026123,0,1,"Turdus torquatus"
209,"Fri coe","Bird","Song",42.56999,44.338476,1970.530029,5363.375,1,4,"Fringilla coelebs"
209,"Lul arb","Bird","Call",46.250125,48.843905,2313.9729,3872.111572,1,1,"Lullula arborea"
209,"Oiseau sp.","Bird","Unknown",46.89857,47.134368,3351.118652,5242.340332,1,1,"Unidentified bird"
209,"Lul arb","Bird","Call",49.980789,50.662919,2416.982178,3811.063232,0,1,"Lullula arborea"
209,"Cor one","Bird","Call",50.393436,55.656787,946.000793,3489.574463,1,4,"Corvus corone"
209,"Fri coe","Bird","Song",51.951388,54.780966,1934.87207,7449.859863,1,4,"Fringilla coelebs"
210,"Vent","Noise","Unknown",0,59.968525,-1,2119.147949,1,0,"-"
210,"Ort sp.","Orthoptera","Song",0,59.968525,4183.880371,10303.929688,1,2,"Orthoptera sp."
210,"Fri coe","Bird","Flight call",0.395804,1.768486,2901.401855,6083.200195,0,1,"Fringilla coelebs"
210,"Ant tri","Bird","Song",1.987442,3.174854,2944.681152,6247.212891,1,1,"Anthus trivialis"
210,"Fri coe","Bird","Song",8.227672,9.33087,2922.976562,4183.880371,0,1,"Fringilla coelebs"
